Epoch,Training Loss,Validation Loss
1,1.0512134352746219,1.0510848343452137
2,1.0509728146845738,1.050844235382929
3,1.0507322371594843,1.0506036833035837
4,1.0504917081787535,1.050363181180935
5,1.0502512298702644,1.0501227303780842
6,1.050010803247743,1.0498823316064407
7,1.0497704288640963,1.049641985273234
8,1.0495301070415322,1.049401691619158
9,1.0492898379697062,1.0491614507835751
10,1.04904962175501,1.048921262839779
11,1.0488094584483283,1.0486811278158457
12,1.0485693480619103,1.0484410457077407
13,1.048329290580202,1.0482010164879536
14,1.048089285967098,1.0479610401113941
15,1.0478493341709636,1.0477211165195444
16,1.0476094351282128,1.0474812456434615
17,1.0473695887659198,1.0472414274059911
18,1.0471297950037641,1.0470016617234403
19,1.046890053755507,1.0467619485068491
20,1.0466503649301289,1.0465222876629894
21,1.0464107284327153,1.0462826790951407
22,1.0461711441651664,1.0460431227037161
23,1.0459316120267552,1.0458036183867625
24,1.0456921319145862,1.0455641660403687
25,1.0454527037239671,1.045324765559001
26,1.0452133273487174,1.045085416835781
27,1.0449740026814216,1.0448461197627168
28,1.0447347296136458,1.0446068742308978
29,1.0444955080361165,1.0443676801306612
30,1.0442563378388747,1.0441285373517326
31,1.0440172189114088,1.0438894457833467
32,1.0437781511427646,1.043650405314352
33,1.043539134421647,1.0434114158333028
34,1.043300168636503,1.0431724772285365
35,1.0430612536755977,1.042933589388246
36,1.0428223894270787,1.0426947522005394
37,1.0425835757790367,1.0424559655534948
38,1.0423448126195543,1.0422172293352094
39,1.0421060998367548,1.041978543433843
40,1.0418674373188412,1.0417399077376568
41,1.0416288249541366,1.0415013221350469
42,1.0413902626311118,1.0412627865145794
43,1.0411517502384218,1.0410243007650144
44,1.0409132876649292,1.0407858647753363
45,1.0406748747997296,1.0405474784347741
46,1.040436511532177,1.0403091416328256
47,1.040198197751899,1.0400708542592754
48,1.0399599333488223,1.039832616204213
49,1.0397217182131846,1.03959442735805
50,1.0394835522355532,1.0393562876115352
51,1.039245435306839,1.0391181968557683
52,1.0390073673183102,1.0388801549822126
53,1.0387693481616045,1.0386421618827086
54,1.0385313777287415,1.0384042174494827
55,1.0382934559121315,1.0381663215751593
56,1.038055582604588,1.0379284741527692
57,1.0378177576993346,1.03769067507576
58,1.037579981090016,1.0374529242380022
59,1.0373422526707026,1.0372152215337995
60,1.0371045723359025,1.0369775668578942
61,1.0368669399805646,1.036739960105475
62,1.0366293555000876,1.036502401172182
63,1.0363918187903254,1.0362648899541145
64,1.0361543297475924,1.0360274263478366
65,1.0359168882686702,1.03579001025038
66,1.0356794942508127,1.035552641559253
67,1.035442147591749,1.0353153201724414
68,1.0352048481896912,1.035078045988416
69,1.0349675959433355,1.034840818906134
70,1.0347303907518697,1.0346036388250468
71,1.034493232514974,1.0343665056450995
72,1.0342561211328272,1.0341294192667383
73,1.0340190565061076,1.0338923795909114
74,1.0337820385360006,1.033655386519074
75,1.0335450671241975,1.0334184399531894
76,1.0333081421729,1.0331815397957347
77,1.033071263584824,1.0329446859497007
78,1.032834431263202,1.0327078783185963
79,1.0325976451117858,1.0324711168064518
80,1.0323609050348463,1.0322344013178189
81,1.0321242109371815,1.031997731757774
82,1.0318875627241129,1.031761108031922
83,1.0316509603014903,1.0315245300463962
84,1.0314144035756951,1.0312879977078602
85,1.0311778924536388,1.031051510923512
86,1.030941426842768,1.030815069601083
87,1.0307050066510635,1.0305786736488414
88,1.0304686317870437,1.030342322975593
89,1.0302323021597652,1.030106017490683
90,1.029996017678826,1.029869757103997
91,1.0297597782543622,1.0296335417259623
92,1.0295235837970544,1.029397371267549
93,1.0292874342181264,1.0291612456402714
94,1.029051329429345,1.0289251647561888
95,1.0288152693430248,1.028689128527906
96,1.0285792538720244,1.0284531368685756
97,1.0283432829297507,1.0282171896918957
98,1.0281073564301582,1.027981286912114
99,1.0278714742877486,1.0277454284440264
100,0.9245620243058892,0.8148640818247852
101,0.7339218454897571,0.6486553212023043
102,0.58580903518915,0.5193918774905947
103,0.4700768455312074,0.4177726875918765
104,0.37869122367188085,0.3371287062617438
105,0.3059292992756873,0.27268370779461104
106,0.24764273737167472,0.2209205845989342
107,0.2007423984765017,0.17918606313580948
108,0.16287793555323937,0.14544178121193835
109,0.13223214833725824,0.11810027335383474
110,0.107382890920924,0.09591224595936396
111,0.08720670384221878,0.07788648081919099
112,0.07080951382152731,0.06323141043558328
113,0.05747560782448562,0.051311624690973695
114,0.04662935185934863,0.04161494123601426
115,0.03780602554721782,0.03372713107589281
116,0.030629318620643903,0.027312296285219504
117,0.024793782622748967,0.022097488923719474
118,0.020051024193080406,0.01786055645221235
119,0.01619876014519303,0.014420470871511444
120,0.013072085810978424,0.011629589411849035
121,0.010536471578898091,0.009367430692154179
122,0.008482120117532403,0.007535649039943247
123,0.006819402662316744,0.006053962402906229
124,0.005475156369671749,0.0048568435619609045
125,0.004389672475702758,0.003890825342921648
126,0.0035142412171946307,0.0031123018106537685
127,0.002809147243581857,0.0024857315469687096
128,0.0022420307423620654,0.001982167870739065
129,0.001786546278484779,0.001578055565286089
130,0.0014212645467293632,0.0012542452930833163
131,0.001128772691182352,0.0009951861114236848
132,0.000894937179708107,0.0007882638862800288
133,0.0007082999012546028,0.0006232593366363071
134,0.0005595835346117156,0.000491904234205163
135,0.00044128659034084353,0.0003875181691752032
136,0.00034735206262895534,0.00030471145405360997
137,0.00027289650789818457,0.00023914231749934517
138,0.0002139887200041089,0.00018731865060710786
139,0.0001674690987376367,0.00014643629839503796
140,0.00013080238932017255,0.00011424731022378628
141,0.00010195776975967014,8.895273140921844e-05
142,7.931133183399384e-05,6.911548022401288e-05
143,6.156688168828182e-05,5.358964691375928e-05
144,4.7691711317722966e-05,4.146320447583958e-05
145,3.6864695539533044e-05,3.201171598230362e-05
146,2.8433789261828887e-05,2.4660625357913003e-05
147,2.1882797730516415e-05,1.8955576518651443e-05
148,1.6803646993495937e-05,1.453766136701693e-05
149,1.2874290555544686e-05,1.1124069679612595e-05
150,9.841224080978519e-06,8.492421249898215e-06
151,7.505300249918377e-06,6.4682249519844324e-06
152,5.71040929209245e-06,4.914864230915818e-06
153,4.33444682008218e-06,3.7256134419049957e-06
154,3.2821197410969377e-06,2.8172858291895874e-06
155,2.4792278803128913e-06,2.125190322111841e-06
156,1.8681282464026946e-06,1.5991361409812316e-06
157,1.4041451736042541e-06,1.2002744558990562e-06
158,1.052735388813772e-06,8.986073310690824e-07
159,7.872543079742192e-07,6.710274587787903e-07
160,5.872002249975642e-07,4.997842865228622e-07
161,4.3718502556159864e-07,3.714163360947617e-07
162,3.2418843751305356e-07,2.750441294667389e-07
163,2.3984663709231484e-07,2.0321859211305536e-07
164,1.7699302012363695e-07,1.4973904825257864e-07
165,1.302557465341347e-07,1.1002829293559737e-07
166,9.559448207081532e-08,8.062306983852849e-08
167,6.995972063641152e-08,5.8909513797251156e-08
168,5.1053790856563445e-08,4.2920796762229457e-08
169,3.714993883061475e-08,3.1181130413099293e-08
170,2.6954036719726826e-08,2.2586192139858384e-08
171,1.949891369977948e-08,1.6311971365481427e-08
172,1.406381142078893e-08,1.174538278532373e-08
173,1.0113154184208687e-08,8.431601090284612e-09
174,7.250133265249214e-09,6.03420080740442e-09
175,5.181622026056625e-09,4.3050756702048655e-09
176,3.6917329674767164e-09,3.061804642988709e-09
177,2.621946819429354e-09,2.1706705077817265e-09
178,1.8566354698333748e-09,1.5430945133791307e-09
179,1.4592641756965548e-09,1.0811079799386285e-09
180,9.48398957687273e-10,8.027440182303215e-10
181,1.0602618700778372e-09,5.529480829181621e-10
182,5.148552105041052e-10,3.739855974167154e-10
183,3.2373359994538384e-10,2.592155205918806e-10
184,2.1956983464164195e-10,1.786432118727002e-10
185,1.51051166978148e-10,1.2305057600737907e-10
186,1.0397245353675968e-10,8.459278459691004e-11
187,7.13797835098842e-11,5.797005993199998e-11
188,4.8838641346326415e-11,3.958503148244997e-11
189,3.329622096205472e-11,2.693205187502928e-11
190,2.2616989325975987e-11,1.8255671359035356e-11
191,1.5305978056009784e-11,1.2328365064303837e-11
192,1.0319387540418814e-11,8.294118792358392e-12
193,6.9309870756866795e-12,5.558726463135306e-12
194,4.63727562242733e-12,3.7110105944557285e-12
195,3.0905732915491227e-12,2.467789923479923e-12
196,2.051661209127414e-12,1.6345822486339873e-12
197,1.3565699504486707e-12,1.0784263416308164e-12
198,8.933686838657629e-13,7.086191333934568e-13
199,5.859447880291168e-13,4.638028358365952e-13
200,3.82741512106448e-13,3.022982271007573e-13
201,2.4897960069465414e-13,1.9624327856538013e-13
202,1.612991764521293e-13,1.2692504129085097e-13
203,1.0406653728849581e-13,8.176221759164267e-14
204,6.687287701195273e-14,5.2503682397561716e-14
205,4.2799731326386784e-14,3.352576101251268e-14
206,2.7305574998829186e-14,2.150715929191059e-14
207,1.7351227630188545e-14,1.3681697890733671e-14
208,1.0999747427105665e-14,8.74964266194728e-15
209,6.963037207902957e-15,5.603003599863958e-15
210,5.5106448119927785e-15,2.531892694150191e-14
211,9.693898424033156e-11,9.848981611513366e-11
212,5.567896881231586e-10,2.694630827041493e-10
213,8.645478422047015e-11,1.5215007731203778e-12
214,1.176551388051399e-11,7.73386853778425e-12
215,2.0078143477909308e-12,3.912907726595909e-14
216,2.727542531832074e-13,1.573130833648136e-13
217,4.6415268098721657e-14,1.6381021660093838e-14
218,6.897424742653344e-15,6.944156002917445e-16
219,1.1807712046402377e-15,5.423917394852801e-16
220,2.1540530599383746e-12,6.381497853804004e-11
221,2.3737415372388694e-10,8.710774154261044e-11
222,5.100037042812631e-10,4.351314934213422e-12
223,1.2047371982128546e-10,7.622455408833772e-11
224,2.020808829705757e-11,7.644687322522591e-13
225,2.7182618768010077e-12,1.5320815932691302e-12
226,4.518088418527203e-13,5.065599149795258e-14
227,6.400057450811384e-14,3.80874998068778e-14
228,1.0681241672548857e-14,6.194668874583076e-16
229,1.58779027565272e-15,1.0100928695643562e-15
230,3.979377809373789e-16,4.442000219360161e-16
231,1.936891524140202e-16,3.9378502817077522e-16
232,1.6193705534711843e-16,3.2039173780741766e-16
233,1.6005254021811313e-16,3.3459678088891572e-16
234,1.5716464355839015e-16,3.5260336505446763e-16
235,1.6416746208443106e-16,3.1941839608564937e-16
236,1.553399953578576e-16,3.913843641469655e-16
237,1.6290205371109838e-16,3.5649860846666984e-16
238,1.600725744696665e-16,3.6337590729296957e-16
239,1.5672796068825543e-16,3.2180202918930313e-16
240,1.5562290604740826e-16,4.0177757419917926e-16
241,7.140442074310269e-16,1.060055863403204e-14
242,6.640404296502944e-11,3.147552557491581e-10
243,7.849377702117562e-11,2.3976457595759486e-11
244,1.0231546381075188e-11,4.552359768979373e-12
245,8.939093971809988e-12,2.1750291343871325e-10
246,2.700385793356178e-10,1.2687449853217435e-11
247,3.160908565564282e-11,2.586979263326867e-12
248,4.763081818680306e-12,2.312999465500981e-13
249,7.225805762702473e-13,6.539375087473246e-14
250,1.1000597866647443e-13,3.234960225915421e-14
251,1.722381424165802e-14,1.1036358165627614e-14
252,2.9894921970682343e-15,1.5730587542028077e-15
253,6.143171877573838e-16,3.352666075800602e-16
254,2.3011831102769573e-16,4.3318460439723284e-16
255,1.703783663525696e-16,3.067697896165522e-16
256,1.596128882359789e-16,3.746827029500254e-16
257,1.7024381394536188e-16,3.101797429515691e-16
258,1.5716426189770654e-16,3.911177615978823e-16
259,1.5806855811822959e-16,3.2717967051175555e-16
260,8.796036833138967e-14,5.211286981355785e-12
261,5.637628933898755e-10,3.1449568047821704e-11
262,1.0443217261570715e-10,2.3826194940132694e-11
263,1.5679949227132633e-11,8.547510825801742e-12
264,2.5208563884097405e-12,1.4989477637158823e-12
265,3.7809663685604564e-12,8.457065786893808e-11
266,1.9427507590833024e-10,9.923787417628393e-13
267,2.4882876786742717e-11,8.815733670066136e-12
268,4.124442750295267e-12,2.5016639692139548e-12
269,6.386423363461275e-13,2.210979262081282e-13
270,1.9012929023235662e-10,6.144536195347611e-10
271,1.5204927208620708e-10,7.930840347880415e-11
272,1.1552057591867882e-10,3.9050913666810746e-11
273,5.855369518291273e-11,2.6590908418982635e-11
274,9.258733415648651e-12,1.3510950957192565e-12
275,1.1901957766036331e-12,5.550343850730887e-13
276,2.1453688260848904e-13,9.762309577013742e-14
277,3.0805930269848885e-14,2.350833536180845e-15
278,4.5412573808208686e-15,4.559137411670218e-16
279,8.623659657604936e-16,3.4478139498895974e-16
280,2.707858336538307e-16,3.7329857217800994e-16
281,4.012061291546444e-10,4.374184624422709e-10
282,2.9730095499648884e-10,1.812572491937207e-10
283,4.7209962765549616e-11,2.8103900742361795e-11
284,8.531101737149298e-12,5.534884396808412e-11
285,3.101653943769868e-10,1.7056822927465262e-10
286,4.86412271128077e-11,1.9990906539205486e-12
287,6.572276709507921e-12,2.7150130452045273e-12
288,1.1126939107635147e-12,6.203897648418692e-13
289,1.6973060813244747e-13,2.387302690203895e-14
290,2.370673048601526e-14,3.458594409932779e-16
291,3.739015572655826e-15,6.413969260071035e-16
292,7.210317120867124e-16,4.3367274232008716e-16
293,3.110968167214855e-16,4.9084118131749104e-15
294,5.724905132032067e-10,9.05455689004142e-10
295,4.5586756432369357e-10,1.5273527292434072e-10
