Epoch,Training Loss,Validation Loss
1,1.9554757927311321,0.7539336706656694
2,0.48356996470362523,0.2075092860962637
3,0.19341202043251796,0.21265472336007482
4,0.22910821763449973,0.2388782802239209
5,0.22170300076195443,0.17393134761066306
6,0.14179312724443582,0.08573793714046686
7,0.06382937448880888,0.033425202567430326
8,0.02601874467711281,0.01815124247565536
9,0.017191906185659713,0.01602891870147342
10,0.015017709851523876,0.012313622587078608
11,0.010349732207088532,0.006734877360335631
12,0.005193495586473388,0.0029700599866513033
13,0.002372899138395187,0.0016799556851958548
14,0.0015416860872458139,0.0013313217432767523
15,0.0011988435567167445,0.0009120911122723289
16,0.0007461352234689591,0.0004662960458778557
17,0.0003638209184904948,0.0002263863674563149
18,0.0001934229941518209,0.00015291706508468458
19,0.00013898250269847977,0.00011124600587510304
20,9.420239493824487e-05,6.314110560886846e-05
21,4.9941017386441294e-05,3.088109054740168e-05
22,2.561678882459814e-05,1.9038326428099377e-05
23,1.7102229581066495e-05,1.3652324112097415e-05
24,1.1673830448765074e-05,8.021769871224305e-06
25,6.412345307567172e-06,4.036096710241238e-06
26,3.345504409489221e-06,2.4597625615385408e-06
27,2.190168283700072e-06,1.7201115551484732e-06
28,1.4649938185595457e-06,1.0039053027865328e-06
29,8.08971175651093e-07,5.258243845284478e-07
30,4.448282324525989e-07,3.375007475936963e-07
31,3.0266252235860434e-07,2.3754270202085634e-07
32,2.0381291955104337e-07,1.4450246751185447e-07
33,1.226692388009908e-07,9.135694138978778e-08
34,8.385392888406326e-08,7.255515354994716e-08
35,6.83413647755179e-08,5.9407776113160035e-08
36,5.5732168722354965e-08,4.802750392479298e-08
37,4.5559805404756156e-08,4.170219784579453e-08
38,4.0626203280145074e-08,4.010758086631642e-08
39,4.078706662896638e-08,3.8781817209494085e-08
40,3.9845191824425044e-08,3.97435764163449e-08
41,3.906724260130988e-08,3.86800303815849e-08
42,3.933215847910587e-08,3.915709875647204e-08
43,4.142173350104046e-08,4.1724835737029415e-08
44,4.2579396557173575e-08,4.1356181828849385e-08
45,4.292778525601264e-08,4.264331538101448e-08
46,4.396659104859168e-08,4.791237435139061e-08
47,4.790696659689105e-08,4.859329461507074e-08
48,4.924879670304535e-08,5.138879419000016e-08
49,5.102896805002604e-08,5.279098510610881e-08
50,5.335747785882023e-08,5.572613183920965e-08
51,5.5013108173648735e-08,5.549059079439838e-08
52,5.847508482802828e-08,6.153120032446383e-08
53,6.270352979894095e-08,6.985073758329372e-08
54,6.78302858006402e-08,6.926510778991046e-08
55,6.910427563530964e-08,7.546970278736488e-08
56,7.43435400297507e-08,8.257087073137536e-08
57,8.376539980310459e-08,8.497578199737626e-08
58,8.928717565672194e-08,9.369333278809193e-08
59,9.191885172745453e-08,9.823336693312304e-08
60,9.975425388895063e-08,1.0025243230334604e-07
61,1.0653075062221922e-07,1.1727422534630208e-07
62,1.1749858825890094e-07,1.2644291328535536e-07
63,1.230304074153095e-07,1.2315232567820568e-07
64,1.2871600413339547e-07,1.3052701690585342e-07
65,1.3504771348898052e-07,1.3766900642048103e-07
66,1.434570304848965e-07,1.464639858011436e-07
67,1.4785660217162228e-07,1.516299413927364e-07
68,1.5642883791706904e-07,1.5191367267363317e-07
69,1.516060283219837e-07,1.5920876430736054e-07
70,1.6072225176417988e-07,1.5959743463926075e-07
71,1.6073925884653302e-07,1.5559938228004966e-07
72,1.5989383910350823e-07,1.592350100693968e-07
73,1.5995403900988108e-07,1.5827494859647894e-07
74,1.6117895804518118e-07,1.5835917229787392e-07
75,1.6339659330690822e-07,1.6617944205693526e-07
76,1.6079904528273638e-07,1.6068882718622988e-07
77,1.5922845416178844e-07,1.6396273480682076e-07
78,1.654203833800198e-07,1.6074747616206237e-07
79,1.662121675945332e-07,1.7151814804555036e-07
80,1.6949969370560362e-07,1.707231035051605e-07
81,1.663234725097207e-07,1.6626659274914526e-07
82,1.7044880096768743e-07,1.6736543713004556e-07
83,1.707993917551263e-07,1.6486790468371206e-07
84,1.6426094700904603e-07,1.6757200508035744e-07
85,1.6950145434418465e-07,1.689177850358219e-07
86,1.7301409283614805e-07,1.712167037349324e-07
87,1.690358806536575e-07,1.7446924703795004e-07
88,1.7501443892870588e-07,1.7273138911915802e-07
89,1.790632920079869e-07,1.7759182072527498e-07
90,1.7886630798433663e-07,1.7238922651783687e-07
91,1.7372807666482948e-07,1.7687948727551864e-07
92,1.753331589880926e-07,1.748152853439265e-07
