Epoch,Training Loss,Validation Loss
1,3.9028057571540087,2.7228903100705724
2,2.2437124158139596,1.48491578223575
3,1.1927819630120584,0.743601080656387
4,0.5811871357811591,0.34006966220739193
5,0.2593550884972604,0.14459770691358362
6,0.10977657645372825,0.06288751146844408
7,0.05031309191804337,0.03435173824760655
8,0.030463446804765076,0.025425453717167104
9,0.023802865507597682,0.020988317052555713
10,0.01942355614811018,0.016343115579154657
11,0.014585659173419906,0.011332019999681954
12,0.009708619450001307,0.006919072460533818
13,0.005701241041199438,0.0037425415613876983
14,0.0029861966602578167,0.001841438327781234
15,0.0014489148939089732,0.000888180960222955
16,0.0007162340705955958,0.000481220102729496
17,0.00041280949259598395,0.00031706092734242115
18,0.00028422639028619903,0.00023089494629678983
19,0.00020627869304197852,0.00016229510377726168
20,0.00014060934961490862,0.00010285148971543197
21,8.582055522651613e-05,5.7928859273344886e-05
22,4.680780481420444e-05,2.974773782533735e-05
23,2.375908243645458e-05,1.5113174675123523e-05
24,1.2391878399423706e-05,8.59711638394532e-06
25,7.418531615673787e-06,5.6905720726125595e-06
26,5.039837717044667e-06,3.955880287366395e-06
27,3.456009834768018e-06,2.5866464661332494e-06
28,2.186367562213565e-06,1.5184665824896747e-06
29,1.2423839669758277e-06,8.105470711981506e-07
30,6.532415510160028e-07,4.227236576551698e-07
31,3.475898466502454e-07,2.412166173636008e-07
32,2.0769780097387462e-07,1.5807819762023121e-07
33,1.3921529446327832e-07,1.0782929482528706e-07
34,9.411894701957688e-08,7.035139397300203e-08
35,5.945925458883116e-08,4.189960397080586e-08
36,3.4741114780570735e-08,2.3605333876266287e-08
37,2.0116834968253686e-08,1.465244002513924e-08
38,1.3164527388232524e-08,1.0736665989347212e-08
39,9.770534337898584e-09,8.33595668466266e-09
40,8.303884626808835e-09,7.719191925656821e-09
41,7.463800216316836e-09,6.558484850063229e-09
42,6.336267878568064e-09,5.0705510702037e-09
43,4.891204181195542e-09,4.2265297824651915e-09
44,4.598213857005123e-09,6.21515142820179e-09
45,5.536736190743458e-09,4.660222234799119e-09
46,4.848409564594156e-09,5.008554106591094e-09
47,5.200186981170642e-09,5.3115408676688855e-09
48,5.247333666376944e-09,5.472096795076712e-09
49,5.4525425504619455e-09,6.475251798587279e-09
50,6.178439251646755e-09,7.242811405878159e-09
51,6.927336271620344e-09,6.402932158532864e-09
52,6.806294995251499e-09,6.50198783454824e-09
53,6.9192576203618176e-09,7.511297052962296e-09
54,7.699983302564108e-09,8.390465344422582e-09
55,7.958736374119228e-09,8.528109103172885e-09
56,7.634586977765414e-09,8.14603153305157e-09
57,8.766201817863323e-09,9.745340038391699e-09
58,9.3622550446583e-09,8.397189448519926e-09
59,8.798585272854692e-09,9.924184891880788e-09
60,1.04655349160326e-08,1.1733207893732932e-08
61,1.173047552398753e-08,1.2630599968424832e-08
62,1.3728759961293296e-08,1.643344783456987e-08
63,1.616593825959876e-08,1.6026666164739128e-08
64,1.5625164953244594e-08,1.4232188054949874e-08
65,1.552778256045698e-08,1.838371809679528e-08
66,1.875303480333481e-08,1.9411640713490252e-08
67,1.9970497977705748e-08,2.0836736699506978e-08
68,2.0143274502089214e-08,1.8628139136281984e-08
69,1.9258163906641864e-08,2.1374268820244253e-08
70,2.0873695393029704e-08,1.884822044462069e-08
71,1.8536433978352873e-08,1.735112490178988e-08
72,1.8032585807139664e-08,1.8628303942736256e-08
73,1.8108603833867653e-08,1.7672075211177617e-08
74,1.9358253219376155e-08,1.7520618594525235e-08
75,1.7419391943376563e-08,1.7071151052957892e-08
76,1.7617220515974135e-08,1.7863228381162913e-08
77,1.8629083293063428e-08,1.7636625406093218e-08
78,1.8758262659627856e-08,1.8199349410065414e-08
79,1.8884876434466515e-08,2.0809451788740076e-08
80,1.9246869182624474e-08,1.8541268707436034e-08
81,1.7784149093265756e-08,1.842739782283402e-08
82,1.8981755321998306e-08,2.0837412528543178e-08
83,1.956986915835535e-08,1.9771351784201497e-08
84,1.9409292784986132e-08,2.1345731354687372e-08
85,2.177641128152607e-08,2.16961592232998e-08
86,2.0988019840281144e-08,2.0152571284902606e-08
87,1.9127744538909137e-08,1.811046767227113e-08
88,1.96021595505364e-08,1.8701485800384354e-08
89,1.8543012553966793e-08,1.8170474214840287e-08
90,1.8384231009834822e-08,1.7402380444048355e-08
91,1.7606463126740482e-08,1.8401101005044048e-08
92,1.778124133256546e-08,1.7072480558554496e-08
93,1.798150034323738e-08,1.9295767547038724e-08
94,1.965903299601689e-08,2.1884891668309484e-08
95,2.0374376666245095e-08,2.0926757634513907e-08
96,2.0760134492691697e-08,2.0580399341804785e-08
97,2.091055478351425e-08,2.1906700777904483e-08
98,2.3097332561155335e-08,2.1521020208328443e-08
99,2.1776067203536314e-08,2.1380722494121976e-08
100,9.659264700279665e-09,1.1290557427163349e-08
101,6.151667828773707e-09,5.0745908682468245e-09
102,3.777432972378026e-09,1.940336872546708e-09
103,2.1595734281154795e-09,7.533195650956372e-10
104,1.1578265428066123e-09,4.5106658360910765e-10
105,6.098818326583761e-10,3.8697114916485975e-10
106,3.382951258857795e-10,3.1739537748264926e-10
107,2.05359782971758e-10,2.180676923958292e-10
108,1.3226789090197e-10,1.2474301635929038e-10
109,8.502487957595662e-11,6.069216517957265e-11
110,5.234973279926606e-11,2.6530681357286904e-11
111,3.0534448646786866e-11,1.2074365420194821e-11
112,1.707850907576687e-11,7.079352256483958e-12
113,9.421319341537318e-12,5.305925677035583e-12
114,5.304974187043194e-12,4.159639264025006e-12
115,3.1232358762981828e-12,3.0320119540547954e-12
116,1.923190479250212e-12,2.006135985913314e-12
117,1.2157612753552254e-12,1.214806889738285e-12
118,7.728351815145167e-13,6.925654662569328e-13
119,4.886542363977632e-13,3.90752375829277e-13
120,3.0813039874166664e-13,2.3340002588325836e-13
121,1.9676623208997288e-13,1.5928650764911928e-13
122,1.3002729795341149e-13,1.2412784353327698e-13
123,9.119932403067719e-14,1.0544559425410046e-13
124,6.90147296790769e-14,9.560510002954868e-14
125,5.646165182765691e-14,9.033772187454503e-14
126,4.923736981010759e-14,8.435885148082298e-14
127,4.5091629124347347e-14,8.009027768030537e-14
128,4.2714161933670685e-14,7.75844909324385e-14
129,4.1259844369633256e-14,7.654885131374668e-14
130,4.030859987128241e-14,7.79882366408909e-14
131,3.978210332195823e-14,7.913030914539199e-14
132,3.9509159249959e-14,8.029460647971181e-14
133,3.93201719339103e-14,7.915354602269117e-14
134,3.917529252314988e-14,7.866642834679722e-14
135,3.908663612390062e-14,7.844552045741262e-14
136,3.909797143758099e-14,7.949319406242438e-14
137,3.903329261099245e-14,7.844878774873998e-14
138,3.9024984053727145e-14,7.851088549980092e-14
139,3.9015642771859864e-14,7.977012885453374e-14
140,3.900984401527269e-14,7.907700951094877e-14
141,3.8988161788191783e-14,7.744859592215056e-14
142,3.896864324858651e-14,7.665910754425998e-14
143,3.896631557806991e-14,7.65050105307125e-14
144,3.901225319630927e-14,7.557293688711549e-14
145,3.9033444831923147e-14,7.445620502835778e-14
146,3.89768548121172e-14,7.488819877079798e-14
147,3.896460790508301e-14,7.484463633592564e-14
148,3.895720655926402e-14,7.44636012342433e-14
149,3.899884448255087e-14,7.35425000808647e-14
150,3.897948863796215e-14,7.464801289737104e-14
151,3.8954334572541465e-14,7.597378611875116e-14
152,3.898010366718728e-14,7.675018145250243e-14
153,3.898278772763743e-14,7.544159056837925e-14
154,3.897003682637998e-14,7.529254578399173e-14
155,3.9065931990871155e-14,7.376316302790025e-14
156,3.8971650477831853e-14,7.462070491540591e-14
157,3.905267345189322e-14,7.586782669149581e-14
158,3.8962267486466174e-14,7.568867182874033e-14
159,3.895499462491846e-14,7.555463957309457e-14
160,3.9002436943692176e-14,7.529587473808048e-14
161,3.8976478735076847e-14,7.372625528722686e-14
162,3.905423343635387e-14,7.273959006220452e-14
163,3.9046858439660745e-14,7.479703712540536e-14
164,3.89833828247223e-14,7.575631940035035e-14
165,3.8952678906579524e-14,7.583455394486419e-14
