Epoch,Training Loss,Validation Loss
1,32.72751706195997,22.302829766925647
2,22.302829766925502,27.842977648444858
3,27.84297764844483,27.753198573901056
4,27.753198573901113,19.37271820427027
5,19.37271820427038,10.59957619243933
6,10.59957619243945,6.782550393481072
7,6.782550393481169,7.496688362357266
8,7.49668836235731,9.228512154462058
9,9.22851215446204,9.818735082740677
10,9.818735082740599,9.279350241335857
11,9.279350241335734,8.336418105673289
12,8.336418105673147,7.210442131319984
13,7.210442131319846,5.8524809450998765
14,5.852480945099762,4.658985641157663
15,4.658985641157588,4.196734996495271
16,4.196734996495239,4.463959126489629
17,4.463959126489635,4.786963207391746
18,4.786963207391777,4.527697101801254
19,4.5276971018012935,3.7034495053912604
20,3.7034495053912897,2.8221131697062987
21,2.822113169706304,2.285152458643464
22,2.2851524586434384,2.098752481983494
23,2.098752481983438,2.0633704759622336
24,2.0633704759621527,2.0309619472001113
25,2.0309619472000193,1.9450963954535965
26,1.945096395453507,1.7706766297276186
27,1.7706766297275438,1.505391053560995
28,1.5053910535609425,1.222649636994457
29,1.2226496369944286,1.0197356569183005
30,1.0197356569182916,0.9254169964753262
31,0.925416996475328,0.894187098282429
32,0.8941870982824307,0.8752813914061465
33,0.8752813914061379,0.8428304050676809
34,0.8428304050676555,0.7751103249866635
35,0.7751103249866198,0.663038580826529
36,0.6630385808264703,0.5452037819948196
37,0.545203781994753,0.48357426410588833
38,0.4835742641058223,0.48759099324426436
39,0.48759099324420707,0.4986924697901168
40,0.49869246979007276,0.46519160821006394
41,0.46519160821003386,0.39779384662859874
42,0.3977938466285792,0.33489311151414475
43,0.3348931115141297,0.2887662387356654
44,0.288766238735648,0.2508634397618
45,0.2508634397617746,0.22219574947858592
46,0.2221957494785498,0.20831284471792674
47,0.2083128447178805,0.19931218616771978
48,0.19931218616766702,0.179945559608817
49,0.17994555960876302,0.1518831676319062
50,0.15188316763185622,0.12920551545861048
51,0.12920551545856798,0.11868827561097069
52,0.11868827561093659,0.11620450871247397
53,0.11620450871244642,0.1151717367071628
54,0.11517173670713807,0.10978143062809494
55,0.10978143062806874,0.0970219876636654
56,0.09702198766363426,0.08129753477444182
