Epoch,Training Loss,Validation Loss
1,12.36138794362236,7.208125298274815
2,6.269545662602216,3.293924258201654
3,2.805758693352337,1.3615135607128852
4,1.1633371042047798,0.6515779584665349
5,0.6088475779737778,0.5532591455623207
6,0.5692669181171531,0.6488295355424886
7,0.6670164943952884,0.7122146659382277
8,0.7100685329111489,0.6697080547371629
9,0.6473003020095652,0.5405413700688525
10,0.5081594597022594,0.37910846418166805
11,0.34779027701397786,0.23470492583827285
12,0.2112908426271771,0.1333973286239145
13,0.11959168671654502,0.077533606653518
14,0.07138611881800459,0.0546703743050188
15,0.05281483484347242,0.048304952348164815
16,0.04777911680544078,0.04556000387102003
17,0.044688065145505926,0.04015356688734586
18,0.03854135083002873,0.03147770144027881
19,0.02949933785790338,0.02181935846839805
20,0.020026482125885866,0.01368453326643756
21,0.012422740516074851,0.008323282616137023
22,0.007630352926191292,0.0055624582182466535
23,0.005265792730001836,0.004424194240413634
24,0.004300956861710816,0.003879262001257428
25,0.003773319206625184,0.003306474813269266
26,0.0031631900756700555,0.002558525103092941
27,0.0023957366729850087,0.001772511346175733
28,0.0016301162727027465,0.0011322002542473158
29,0.0010352699449561094,0.0007237503084885102
30,0.0006719063560723905,0.0005164583152498199
31,0.0004929883515092319,0.00042081638145128334
32,0.00040738444589339404,0.00035591163506741623
33,0.00034198442792811925,0.00028358602196523633
34,0.0002675370401768011,0.00020453258465863907
35,0.00018944940460989833,0.00013528093312704972
36,0.00012420951149684536,8.769665321998333e-05
37,8.12997217355859e-05,6.160606260920002e-05
38,5.847947941836164e-05,4.8748886218090464e-05
39,4.69587011490531e-05,4.032927249234132e-05
40,3.864269764505594e-05,3.1755437868986454e-05
41,2.992290854208273e-05,2.2816137658442164e-05
42,2.1144968199812874e-05,1.5194918872262552e-05
43,1.3996702029098412e-05,1.0069718865301617e-05
44,9.386193108701833e-06,7.268764301053313e-06
45,6.920239021671486e-06,5.789010679150504e-06
46,5.560599288546561e-06,4.687567141432296e-06
47,4.462719487810512e-06,3.5647938415974934e-06
48,3.337780973261786e-06,2.4877561845152938e-06
49,2.299989588528202e-06,1.6539588088255253e-06
50,1.5314539828048022e-06,1.139871547768243e-06
51,1.073636653491306e-06,8.652421359468098e-07
52,8.277788107226423e-07,6.953146012531326e-07
53,6.643600589972658e-07,5.421863484449324e-07
54,5.108988020743961e-07,3.9085070664602346e-07
55,3.6298710793030066e-07,2.642549618811823e-07
56,2.445095617641573e-07,1.79837738582088e-07
57,1.68489643408104e-07,1.326988227979827e-07
58,1.2643095822615725e-07,1.0506583549790539e-07
59,1.0039454335654126e-07,8.23427945225028e-08
60,7.778533394970257e-08,6.020401306402405e-08
61,5.6057257502618845e-08,4.1189056684579556e-08
62,3.814906198330636e-08,2.8078504217022798e-08
63,2.6275810717447715e-08,2.0550814492106747e-08
64,1.9542399978423833e-08,1.612350209372699e-08
65,1.5388325090604854e-08,1.257630988152198e-08
66,1.1876377189845967e-08,9.190025918554318e-09
67,8.560752694945172e-09,6.31068698352999e-09
68,5.852507711121251e-09,4.335978986036839e-09
69,4.06394701200513e-09,3.194596632472629e-09
70,3.0382380391829217e-09,2.499982153598725e-09
71,2.3816581551867724e-09,1.9284841194404654e-09
72,1.8167429107094164e-09,1.3931545671606486e-09
73,1.2963708185578165e-09,9.554274923036133e-10
74,8.877640159200245e-10,6.659623819348714e-10
75,6.264690687713184e-10,4.988730432001281e-10
76,4.749308264920534e-10,3.8985467257270766e-10
77,3.703099944210161e-10,2.952109392861606e-10
78,2.7698204967793427e-10,2.093441779265882e-10
79,1.9454421248156822e-10,1.4368071024677752e-10
80,1.339895842985454e-10,1.0258886772241497e-10
81,9.699135992039298e-11,7.841890191622163e-11
82,7.466252892925598e-11,6.076786135885823e-11
83,5.744385975863703e-11,4.477019705107932e-11
84,4.180446578539065e-11,3.1151767483153297e-11
85,2.8959522292875666e-11,2.1649245421201846e-11
86,2.031421784672832e-11,1.598862992067912e-11
87,1.518570648767754e-11,1.2379653755898474e-11
88,1.1753989838645086e-11,9.374835646905128e-12
89,8.8029770628276e-12,6.6822556013449574e-12
90,6.217538847773754e-12,4.617275889264231e-12
91,4.310814782556198e-12,3.3130086422812787e-12
92,3.1326386839356795e-12,2.5277498109928696e-12
93,2.4031088310271077e-12,1.9404783568059105e-12
94,1.830335349547689e-12,1.4148645006158827e-12
95,1.3199073643632317e-12,9.83910936882874e-13
96,9.165134063194582e-13,6.937272858525538e-13
97,6.531680097961814e-13,5.197914903843311e-13
98,4.938150113998139e-13,4.0024625206525405e-13
99,3.786320145285036e-13,2.9675075123911883e-13
100,2.7760096281546267e-13,2.084795595975535e-13
101,1.9409662484798531e-13,1.4581023505331188e-13
102,1.3686383741565187e-13,1.0762241928895305e-13
103,1.0209649779283397e-13,8.266276376043948e-14
104,7.83157201065313e-14,6.190573739801971e-14
105,5.803554722425616e-14,4.3897674914891094e-14
106,4.088184567078295e-14,3.063506256112676e-14
107,2.870285821098127e-14,2.238797560210635e-14
108,2.1208544433266983e-14,1.712481292091964e-14
109,1.623256685193434e-14,1.2886706395908883e-14
110,1.2096560534906355e-14,9.195851850227497e-15
111,8.567834766481016e-15,6.421338610827915e-15
112,6.011053699010834e-15,4.670279870188122e-15
113,4.419604911272033e-15,3.560266714736699e-15
114,3.3739797424116863e-15,2.681917369368251e-15
115,2.518137760004774e-15,1.919532997123933e-15
116,1.7885830392646134e-15,1.34293104655778e-15
117,1.2564718435126696e-15,9.763285876375496e-16
118,9.229680937124368e-16,7.431223942508233e-16
119,7.033355324478198e-16,5.590632797896112e-16
120,5.241862642288937e-16,4.0024616456259427e-16
121,3.7240508442694104e-16,2.8088895149242983e-16
122,2.6234693391335714e-16,2.0510544459943707e-16
123,1.933064560279666e-16,1.5629352837468217e-16
124,1.4719628546442449e-16,1.173236269699396e-16
125,1.0929745128493488e-16,8.400914192661586e-17
126,7.757366005350681e-17,5.942568050176496e-17
127,5.4965546106603204e-17,4.392251675502666e-17
128,4.080802165223827e-17,3.37034173748045e-17
129,3.110146229843337e-17,2.5368546079391683e-17
130,2.3008025141709273e-17,1.8350398581674445e-17
131,1.6366559703330348e-17,1.3322306515151172e-17
132,1.1762536191932796e-17,1.0173280805675488e-17
133,8.875283807554534e-18,8.01436652149775e-18
134,6.812113266593174e-18,6.210394643997095e-18
135,5.069299211474566e-18,4.731620293638429e-18
136,3.68377321704354e-18,3.709491205568808e-18
137,2.753589156869064e-18,3.0660271201534132e-18
138,2.1615385448503637e-18,2.5996247084306555e-18
139,1.7156249921058076e-18,2.2030001367819757e-18
140,1.3376386764750327e-18,1.8893394589474243e-18
141,1.0493746718514977e-18,1.6791369460896088e-18
142,8.609487998905602e-19,1.5421870818485958e-18
143,7.362328035070401e-19,1.4351967662237715e-18
144,6.364941038526862e-19,1.3437296962415848e-18
145,5.527996730441644e-19,1.2739893214528283e-18
146,4.919170525112221e-19,1.2267146751047059e-18
147,4.518862937219742e-19,1.192632652112358e-18
148,4.2305606549878546e-19,1.1635068019783516e-18
149,3.984902857500323e-19,1.1383559025011087e-18
150,3.7850039876003095e-19,1.1185578353939488e-18
151,3.6373397502386516e-19,1.1036496030675276e-18
152,3.5321614829458505e-19,1.0911984443621132e-18
153,3.446332089553388e-19,1.0795547075032023e-18
154,3.370304097598276e-19,1.0688173007418791e-18
155,3.305077831542364e-19,1.0594075657211205e-18
