timestep,x,y,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
0,12,45,8.249043192592183e-07,0.0,0.0,0.0,0.0,0.0
0,12,59,6.62152912179229e-07,5.30403968658448e-09,0.0,0.0,0.0,0.0
0,13,44,8.71111478845193e-07,0.0,0.0,0.0,0.0,0.0
0,14,27,6.643775696890175e-07,0.0,0.0,0.0,0.0,0.0
0,14,76,6.637077313515345e-07,1.2437576839678732e-08,4.107287747225215e-09,0.0,7.936551938600749e-10,0.0
0,15,36,6.641374895453849e-07,0.0,0.0,0.0,0.0,1.0529840875734216e-08
0,15,45,8.342736394556428e-07,0.0,0.0,0.0,0.0,0.0
0,16,43,7.726767443705379e-07,0.0,0.0,0.0,0.0,0.0
0,16,49,7.137847300486836e-07,0.0,0.0,0.0,0.0,0.0
0,17,62,7.426635855802055e-07,0.0,0.0,0.0,0.0,0.0
0,17,64,7.432574138783083e-07,0.0,0.0,0.0,0.0,7.914771306202051e-09
0,17,72,6.873010371997481e-07,6.33787136286402e-09,0.0,0.0,0.0,0.0
0,19,27,6.672851428847319e-07,4.927360092094449e-09,0.0,0.0,0.0,5.8685508938535345e-08
0,19,39,6.68501019577218e-07,0.0,0.0,0.0,0.0,0.0
0,19,45,9.356769191717077e-07,0.0,0.0,0.0,0.0,0.0
0,19,46,9.54847525469047e-07,0.0,0.0,0.0,0.0,1.160843788872272e-09
0,19,49,7.481693701307378e-07,0.0,0.0,0.0,0.0,8.341098827354094e-09
0,20,22,6.639151134153371e-07,0.0,0.0,0.0,0.0,0.0
0,20,71,6.89153306082761e-07,7.059029107455726e-09,0.0,0.0,0.0,0.0
0,22,86,7.434784704391608e-07,0.0,0.0,0.0,0.0,0.0
0,23,47,9.101575503504968e-07,7.121615564084017e-09,0.0,0.0,0.0,0.0
0,23,48,9.076290490783306e-07,1.9842440804782458e-09,0.0,0.0,0.0,0.0
0,23,66,6.645267372648225e-07,2.7052911215816045e-10,0.0,0.0,0.0,0.0
0,23,77,6.742237704317966e-07,0.0,0.0,0.0,0.0,6.217295017754018e-09
0,24,54,6.632297958112155e-07,1.1355073638001432e-08,0.0,0.0,0.0,7.107219371508705e-09
0,24,86,7.515210425589628e-07,0.0,0.0,0.0,0.0,4.927515807235966e-08
0,25,72,6.72701211637694e-07,0.0,0.0,0.0,0.0,0.0
0,26,19,7.454709765099818e-07,0.0,0.0,0.0,0.0,0.0
0,26,31,6.646865733696406e-07,0.0,3.749393463214729e-10,0.0,0.0,1.3208570808922793e-09
0,26,36,7.226539867145336e-07,0.0,0.0,0.0,0.0,0.0
0,27,12,6.793529780045518e-07,0.0,2.41903875884193e-10,0.0,0.0,0.0
0,27,17,8.087805198320104e-07,0.0,0.0,0.0,0.0,0.0
0,27,38,7.30440693682901e-07,9.971259177573678e-10,0.0,0.0,0.0,0.0
0,27,77,6.744870770299866e-07,0.0,0.0,0.0,0.0,0.0
0,28,46,7.294255228173829e-07,5.969116901559729e-09,0.0,0.0,0.0,0.0
0,28,85,6.94277479268789e-07,0.0,0.0,0.0,0.0,0.0
0,29,15,7.375445185722203e-07,0.0,0.0,0.0,0.0,0.0
0,29,18,7.729471087405796e-07,0.0,0.0,0.0,0.0,0.0
0,29,58,6.786638678535262e-07,0.0,0.0,0.0,0.0,0.0
0,29,67,6.690204485744237e-07,0.0,0.0,0.0,0.0,2.3604253451335403e-08
0,30,42,7.280374755014068e-07,0.0,0.0,0.0,0.0,0.0
0,30,45,7.504941156458913e-07,2.9345753028502104e-08,0.0,0.0,8.42836905343197e-08,0.0
0,30,72,6.692088409204418e-07,5.2523144530827795e-09,0.0,0.0,0.0,4.1010743920415766e-09
0,31,24,9.040610605624957e-07,0.0,0.0,0.0,0.0,1.4455605707412611e-09
0,31,39,7.496973373887679e-07,0.0,0.0,0.0,0.0,0.0
0,31,84,6.985246797802426e-07,0.0,0.0,0.0,0.0,0.0
0,32,24,9.199224365393381e-07,0.0,0.0,0.0,0.0,0.0
0,32,56,5.056216674997948e-07,5.177259433972227e-09,0.0,0.0,0.0,0.0
0,33,27,7.079077134083777e-07,2.5900225193164127e-09,0.0,0.0,0.0,1.3981415895725256e-09
0,33,61,7.783558756550468e-07,0.0,0.0,0.0,0.0,0.0
0,33,63,8.409738864584902e-07,0.0,0.0,0.0,0.0,8.608704325880767e-09
0,33,81,6.749721382689117e-07,0.0,0.0,0.0,0.0,0.0
0,34,38,9.352915241439932e-07,0.0,0.0,0.0,0.0,0.0
0,34,39,9.51725971409659e-07,0.0,0.0,0.0,0.0,0.0
0,35,64,9.202839471594624e-07,8.704480947070795e-10,0.0,0.0,0.0,1.053030086850861e-08
0,35,67,7.647670508846895e-07,0.0,0.0,0.0,0.0,0.0
0,36,22,7.404953747465596e-07,4.741509334761264e-09,0.0,0.0,0.0,0.0
0,36,46,7.928041633636594e-07,0.0,0.0,0.0,0.0,0.0
0,36,50,6.780027284594559e-07,0.0,0.0,0.0,0.0,0.0
0,36,63,8.702737268743936e-07,0.0,0.0,0.0,0.0,1.056932135276445e-08
