Epoch,Training Loss,Validation Loss
1,1.271771237127038,1.2715966102261074
2,1.2714527709261192,1.2712781759025669
3,1.271134366459533,1.270959808946556
4,1.270816031692867,1.2706415137732785
5,1.2704977697116477,1.2703232923397811
6,1.2701795819824735,1.2700051456666204
7,1.269861469303623,1.2696870743370687
8,1.2695434321391688,1.2693690786948033
9,1.2692254707612085,1.2690511589375748
10,1.26890758532124,1.2687333151679216
11,1.26858977589036,1.2684155474231926
12,1.268272042483717,1.2680978556944438
13,1.2679543850762118,1.2677802399388853
14,1.2676368036130055,1.267462700088391
15,1.2673192980168018,1.2671452360554887
16,1.2670018681930315,1.2668278477376909
17,1.2666845140336334,1.2665105350206947
18,1.2663672354198778,1.266193297780791
19,1.266050032224502,1.2658761358867126
20,1.265732904313365,1.2655590492010673
21,1.265415851546732,1.2652420375814697
22,1.265098873780301,1.2649251008814422
23,1.264781970866018,1.2646082389511424
24,1.2644651426527431,1.2642914516379542
25,1.2641483889867886,1.263974738786973
26,1.2638317097123666,1.2636581002414116
27,1.2635151046719644,1.2633415358429323
28,1.263198573706653,1.2630250454319358
29,1.2628821166563498,1.2627086288477987
30,1.262565733360047,1.2623922859290801
31,1.262249423655999,1.2620760165136966
32,1.2619331873818898,1.2617598204390768
33,1.2616170243749767,1.2614436975422918
34,1.2613009344722121,1.2611276476601727
35,1.2609849175103556,1.2608116706294084
36,1.260668973326066,1.2604957662866378
37,1.2603531017559888,1.2601799344685274
38,1.2600373026368274,1.2598641750118391
39,1.25972157580541,1.2595484877534933
40,1.2594059210987505,1.259232872530624
41,1.2590903383540961,1.258917329180628
42,1.258774827408978,1.2586018575412057
43,1.258459388101251,1.258286457450406
44,1.2581440202691316,1.2579711287466568
45,1.2578287237512324,1.2576558712687995
46,1.2575134983865917,1.2573406848561177
47,1.2571983440147025,1.2570255693483614
48,1.2568832604755351,1.256710524585774
49,1.2565682476095619,1.2563955504091102
50,1.256253305257778,1.25608064665966
51,1.2559384332617203,1.2557658131792624
52,1.2556236314634825,1.2554510498103246
53,1.2553088997057342,1.255136356395837
54,1.2549942378317345,1.2548217327793867
55,1.2546796456853442,1.25450717880517
56,1.2543651231110398,1.2541926943180055
57,1.2540506699539244,1.2538782791633438
58,1.2537362860597392,1.25356393318728
59,1.2534219712748726,1.2532496562365614
60,1.2531077254463703,1.2529354481585968
61,1.2527935484219435,1.2526213088014666
62,1.2524794400499777,1.2523072380139286
63,1.2521654001795406,1.2519932356454264
